Transaction_ID,Date,Customer_ID,Account_Type,Transaction_Type,Category,Amount,Currency,Description,Location,Balance_After
FIN-24104,2023-03-06,CUST-137,Credit Card,Expense,Healthcare,481847.45,IDR,Expense for Healthcare at Denpasar,Denpasar,22187852.25
FIN-24105,2023-03-22,CUST-102,Checking,Expense,Dining Out,121516.7,IDR,Expense for Dining Out at Jakarta,Jakarta,11244551.31
FIN-24106,2023-08-18,CUST-221,Investment,Income,Bonus,622888.7,IDR,Income for Bonus at Makassar,Makassar,37439127.11
FIN-24107,2023-12-05,CUST-269,Investment,Expense,Healthcare,711245.0,IDR,Expense for Healthcare at Semarang,Semarang,20751232.42
FIN-24108,2023-12-25,CUST-227,Investment,Expense,Groceries,67872.75,IDR,Expense for Groceries at Bandung,Bandung,37413271.62
FIN-24109,2023-12-19,CUST-113,Savings,Expense,Transportation,364531.09,IDR,Expense for Transportation at Jakarta,Jakarta,17676078.25
FIN-24110,2023-01-10,CUST-276,Investment,Transfer,Internal Transfer,290820.72,IDR,Transfer for Internal Transfer at Bandung,Bandung,-1147317.16
FIN-24111,2023-05-22,CUST-146,Investment,Expense,Groceries,246590.6,IDR,Expense for Groceries at Semarang,Semarang,-3623522.24
FIN-24112,2023-12-10,CUST-153,Checking,Expense,Healthcare,754931.18,IDR,Expense for Healthcare at Surabaya,Surabaya,73556062.24
FIN-24113,2023-10-25,CUST-241,Credit Card,Expense,Transportation,299997.99,IDR,Expense for Transportation at Denpasar,Denpasar,33445921.68
FIN-24114,2023-09-19,CUST-247,Checking,Transfer,Internal Transfer,970543.89,IDR,Transfer for Internal Transfer at Medan,Medan,44051195.33
FIN-24115,2023-10-09,CUST-266,Investment,Expense,Insurance,885792.77,IDR,Expense for Insurance at Surabaya,Surabaya,22511390.58
FIN-24116,2023-11-30,CUST-159,Credit Card,Transfer,External Transfer,775540.24,IDR,Transfer for External Transfer at Semarang,Semarang,11189257.8
FIN-24117,2023-07-08,CUST-248,Checking,Income,Salary,15882012.26,IDR,Income for Salary at Makassar,Makassar,35111231.08
FIN-24118,2023-02-11,CUST-266,Checking,Expense,Dining Out,368199.0,IDR,Expense for Dining Out at Denpasar,Denpasar,22143191.57
FIN-24119,2023-08-29,CUST-267,Savings,Expense,Entertainment,16068.66,IDR,Expense for Entertainment at Bandung,Bandung,28719095.08
FIN-24120,2023-10-17,CUST-172,Investment,Income,Investment Return,966530.37,IDR,Income for Investment Return at Medan,Medan,38409100.12
FIN-24121,2023-03-06,CUST-296,Savings,Expense,Rent,4341533.23,IDR,Expense for Rent at Semarang,Semarang,17947206.68
FIN-24122,2023-05-12,CUST-241,Credit Card,Expense,Dining Out,386713.65,IDR,Expense for Dining Out at Bandung,Bandung,33059208.03
FIN-24123,2023-06-22,CUST-125,Checking,Expense,Transportation,368591.92,IDR,Expense for Transportation at Bandung,Bandung,12168817.39
FIN-24124,2023-05-31,CUST-124,Investment,Expense,Entertainment,118636.53,IDR,Expense for Entertainment at Jakarta,Jakarta,54829297.05
FIN-24125,2023-01-14,CUST-252,Investment,Expense,Entertainment,116182.11,IDR,Expense for Entertainment at Medan,Medan,27348134.37
FIN-24126,2023-04-28,CUST-202,Credit Card,Expense,Rent,4799735.38,IDR,Expense for Rent at Jakarta,Jakarta,33587532.6
FIN-24127,2023-09-09,CUST-160,Investment,Expense,Utilities,149260.13,IDR,Expense for Utilities at Makassar,Makassar,49630654.1
FIN-24128,2023-09-07,CUST-228,Investment,Expense,Rent,4975664.15,IDR,Expense for Rent at Makassar,Makassar,77009881.87
FIN-24129,2023-03-30,CUST-155,Savings,Income,Salary,11620224.72,IDR,Income for Salary at Denpasar,Denpasar,44506199.81
FIN-24130,2023-11-15,CUST-267,Checking,Expense,Dining Out,353635.49,IDR,Expense for Dining Out at Bandung,Bandung,28365459.58
FIN-24131,2023-03-13,CUST-130,Savings,Transfer,External Transfer,751712.44,IDR,Transfer for External Transfer at Denpasar,Denpasar,35011366.25
FIN-24132,2023-09-12,CUST-155,Savings,Income,Gift,842850.07,IDR,Income for Gift at Jakarta,Jakarta,45349049.88
FIN-24133,2023-01-09,CUST-236,Investment,Income,Bonus,63299.8,IDR,Income for Bonus at Denpasar,Denpasar,-13905200.81
FIN-24134,2023-10-25,CUST-166,Savings,Income,Gift,104569.54,IDR,Income for Gift at Medan,Medan,28362463.64
FIN-24135,2023-06-02,CUST-240,Credit Card,Expense,Rent,4711933.44,IDR,Expense for Rent at Bandung,Bandung,25471909.84
FIN-24136,2023-02-08,CUST-280,Credit Card,Income,Salary,11716090.45,IDR,Income for Salary at Medan,Medan,45614353.49
FIN-24137,2023-02-02,CUST-208,Investment,Expense,Transportation,132672.54,IDR,Expense for Transportation at Semarang,Semarang,4667662.47
FIN-24138,2023-09-02,CUST-102,Checking,Expense,Rent,2480365.01,IDR,Expense for Rent at Bandung,Bandung,8764186.3
FIN-24139,2023-04-20,CUST-285,Checking,Expense,Utilities,113428.77,IDR,Expense for Utilities at Jakarta,Jakarta,16366521.26
FIN-24140,2023-01-11,CUST-175,Investment,Income,Salary,14435092.58,IDR,Income for Salary at Bandung,Bandung,44388942.18
FIN-24141,2023-07-07,CUST-185,Investment,Expense,Utilities,56851.87,IDR,Expense for Utilities at Surabaya,Surabaya,1605811.4
FIN-24142,2023-12-17,CUST-274,Checking,Expense,Education,960495.7,IDR,Expense for Education at Makassar,Makassar,71935648.51
FIN-24143,2023-08-26,CUST-133,Savings,Expense,Groceries,369847.79,IDR,Expense for Groceries at Denpasar,Denpasar,45715410.29
FIN-24144,2023-10-14,CUST-249,Investment,Expense,Insurance,496195.46,IDR,Expense for Insurance at Bandung,Bandung,9322461.12
FIN-24145,2023-02-02,CUST-155,Investment,Expense,Groceries,107956.71,IDR,Expense for Groceries at Semarang,Semarang,45241093.17
FIN-24146,2023-10-21,CUST-157,Investment,Expense,Utilities,51302.55,IDR,Expense for Utilities at Bandung,Bandung,37532278.45
FIN-24147,2023-07-04,CUST-129,Credit Card,Expense,Shopping,415790.32,IDR,Expense for Shopping at Makassar,Makassar,9883839.62
FIN-24148,2023-08-22,CUST-285,Checking,Expense,Shopping,559965.39,IDR,Expense for Shopping at Semarang,Semarang,15806555.87
FIN-24149,2023-12-03,CUST-203,Credit Card,Expense,Rent,2367912.72,IDR,Expense for Rent at Medan,Medan,26755647.53
FIN-24150,2023-06-13,CUST-230,Credit Card,Expense,Education,114982.64,IDR,Expense for Education at Surabaya,Surabaya,30378679.8
FIN-24151,2023-12-05,CUST-200,Checking,Income,Investment Return,1671753.57,IDR,Income for Investment Return at Semarang,Semarang,-3221550.75
FIN-24152,2023-04-04,CUST-214,Savings,Expense,Entertainment,259145.9,IDR,Expense for Entertainment at Bandung,Bandung,60998813.18
FIN-24153,2023-08-04,CUST-216,Savings,Income,Salary,16083223.31,IDR,Income for Salary at Bandung,Bandung,55113829.31
FIN-24154,2023-04-11,CUST-217,Credit Card,Income,Investment Return,782178.6,IDR,Income for Investment Return at Denpasar,Denpasar,28521387.44
FIN-24155,2023-04-23,CUST-272,Credit Card,Expense,Rent,3075614.56,IDR,Expense for Rent at Semarang,Semarang,20269045.72
FIN-24156,2023-12-13,CUST-205,Investment,Expense,Shopping,875782.04,IDR,Expense for Shopping at Surabaya,Surabaya,28529285.93
FIN-24157,2023-11-26,CUST-283,Checking,Transfer,Internal Transfer,764663.15,IDR,Transfer for Internal Transfer at Denpasar,Denpasar,13351243.27
FIN-24158,2023-03-13,CUST-273,Savings,Transfer,Internal Transfer,771338.21,IDR,Transfer for Internal Transfer at Jakarta,Jakarta,30933753.91
FIN-24159,2023-03-05,CUST-144,Credit Card,Expense,Insurance,373390.41,IDR,Expense for Insurance at Bandung,Bandung,3956071.33
FIN-24160,2023-02-18,CUST-105,Credit Card,Expense,Healthcare,488640.63,IDR,Expense for Healthcare at Bandung,Bandung,20512840.33
FIN-24161,2023-03-18,CUST-210,Checking,Expense,Dining Out,420676.53,IDR,Expense for Dining Out at Bandung,Bandung,30694784.12
FIN-24162,2023-10-16,CUST-240,Investment,Expense,Groceries,412341.98,IDR,Expense for Groceries at Medan,Medan,25059567.86
FIN-24163,2023-01-08,CUST-159,Checking,Income,Freelance,778792.51,IDR,Income for Freelance at Surabaya,Surabaya,11968050.32
FIN-24164,2023-01-15,CUST-218,Checking,Income,Freelance,662812.95,IDR,Income for Freelance at Semarang,Semarang,21148597.29
FIN-24165,2023-09-05,CUST-268,Credit Card,Expense,Rent,4141669.41,IDR,Expense for Rent at Denpasar,Denpasar,14002224.25
FIN-24166,2023-04-27,CUST-231,Savings,Expense,Insurance,628084.37,IDR,Expense for Insurance at Semarang,Semarang,4360276.97
FIN-24167,2023-10-21,CUST-136,Credit Card,Expense,Education,169235.41,IDR,Expense for Education at Semarang,Semarang,42663584.63
FIN-24168,2023-03-04,CUST-126,Checking,Income,Gift,431744.97,IDR,Income for Gift at Surabaya,Surabaya,2150593.04
FIN-24169,2023-02-12,CUST-167,Credit Card,Expense,Entertainment,105928.39,IDR,Expense for Entertainment at Bandung,Bandung,2674329.32
FIN-24170,2023-11-01,CUST-120,Investment,Income,Bonus,278514.96,IDR,Income for Bonus at Surabaya,Surabaya,32129333.73
FIN-24171,2023-03-21,CUST-190,Investment,Expense,Insurance,303057.86,IDR,Expense for Insurance at Denpasar,Denpasar,3466721.77
FIN-24172,2023-12-19,CUST-184,Checking,Expense,Entertainment,100495.5,IDR,Expense for Entertainment at Jakarta,Jakarta,-2001639.72
FIN-24173,2023-02-07,CUST-186,Credit Card,Income,Salary,6703139.65,IDR,Income for Salary at Makassar,Makassar,72905541.98
FIN-24174,2023-03-12,CUST-107,Investment,Income,Salary,8717698.8,IDR,Income for Salary at Jakarta,Jakarta,11127259.36
FIN-24175,2023-01-17,CUST-192,Checking,Income,Investment Return,603078.9,IDR,Income for Investment Return at Medan,Medan,19813682.88
FIN-24176,2023-12-01,CUST-162,Credit Card,Expense,Shopping,272859.04,IDR,Expense for Shopping at Jakarta,Jakarta,51015661.99
FIN-24177,2023-03-05,CUST-204,Savings,Transfer,External Transfer,671394.72,IDR,Transfer for External Transfer at Bandung,Bandung,9698355.37
FIN-24178,2023-05-19,CUST-288,Checking,Expense,Groceries,290272.29,IDR,Expense for Groceries at Surabaya,Surabaya,11914881.83
FIN-24179,2023-08-13,CUST-295,Credit Card,Expense,Utilities,407461.32,IDR,Expense for Utilities at Bandung,Bandung,40193174.64
FIN-24180,2023-01-31,CUST-236,Savings,Expense,Education,584724.21,IDR,Expense for Education at Jakarta,Jakarta,-14489925.02
FIN-24181,2023-04-04,CUST-149,Checking,Income,Gift,376733.74,IDR,Income for Gift at Jakarta,Jakarta,22304014.56
FIN-24182,2023-12-22,CUST-152,Credit Card,Expense,Utilities,512903.58,IDR,Expense for Utilities,,7463705.5
FIN-24183,2023-09-11,CUST-180,Savings,Expense,Shopping,97149.65,IDR,Expense for Shopping at Denpasar,Denpasar,28308733.86
FIN-24184,2023-08-19,CUST-154,Credit Card,Expense,Dining Out,460431.0,IDR,Expense for Dining Out at Makassar,Makassar,48643936.04
FIN-24185,2023-08-31,CUST-226,Investment,Expense,Dining Out,400372.24,IDR,Expense for Dining Out at Denpasar,Denpasar,16672145.75
FIN-24186,2023-10-28,CUST-162,Savings,Expense,Dining Out,413029.62,IDR,Expense for Dining Out,,50602632.37
FIN-24187,2023-10-18,CUST-236,Checking,Expense,Shopping,440046.35,IDR,Expense for Shopping at Bandung,Bandung,-14929971.37
FIN-24188,2023-07-06,CUST-153,Investment,Expense,Transportation,403320.81,IDR,Expense for Transportation at Makassar,Makassar,73152741.43
FIN-24189,2023-05-29,CUST-267,Investment,Income,Salary,7095703.35,IDR,Income for Salary at Jakarta,Jakarta,35461162.93
FIN-24190,2023-08-28,CUST-140,Credit Card,Expense,Entertainment,733827.58,IDR,Expense for Entertainment at Denpasar,Denpasar,20787784.82
FIN-24191,2023-08-11,CUST-115,Checking,Income,Investment Return,990595.97,IDR,Income for Investment Return at Surabaya,Surabaya,26264306.43
FIN-24192,2023-07-04,CUST-271,Savings,Expense,Dining Out,140581.32,IDR,Expense for Dining Out at Surabaya,Surabaya,31329547.24
FIN-24193,2023-03-09,CUST-195,Savings,Expense,Transportation,387283.72,IDR,Expense for Transportation at Bandung,Bandung,27243918.84
FIN-24194,2023-05-07,CUST-272,Credit Card,Transfer,Internal Transfer,465329.89,IDR,Transfer for Internal Transfer at Surabaya,Surabaya,19803715.83
FIN-24195,2023-08-07,CUST-123,Investment,Expense,Dining Out,306458.97,IDR,Expense for Dining Out at Denpasar,Denpasar,2158466.14
FIN-24196,2023-06-06,CUST-254,Credit Card,Expense,Entertainment,844296.18,IDR,Expense for Entertainment at Surabaya,Surabaya,17854088.71
FIN-24197,2023-08-18,CUST-285,Checking,Expense,Insurance,712534.25,IDR,Expense for Insurance at Makassar,Makassar,15094021.62
FIN-24198,2023-03-15,CUST-212,Savings,Expense,Utilities,851506.42,IDR,Expense for Utilities at Jakarta,Jakarta,24427719.22
FIN-24199,2023-03-24,CUST-154,Checking,Expense,Utilities,481039.05,IDR,Expense for Utilities at Denpasar,Denpasar,48162897.0
FIN-24200,2023-05-19,CUST-281,Savings,Expense,Dining Out,490322.32,IDR,Expense for Dining Out at Bandung,Bandung,36139312.63
FIN-24201,2023-12-06,CUST-193,Savings,Income,Gift,383995.39,IDR,Income for Gift at Jakarta,Jakarta,14602603.91
FIN-24202,2023-06-29,CUST-101,Checking,Expense,Utilities,536578.03,IDR,Expense for Utilities at Denpasar,Denpasar,-6975730.99
FIN-24203,2023-11-29,CUST-174,Credit Card,Expense,Utilities,795210.17,IDR,Expense for Utilities at Surabaya,Surabaya,31770523.0
FIN-24204,2023-08-15,CUST-299,Investment,Expense,Dining Out,132152.18,IDR,Expense for Dining Out at Bandung,Bandung,-8050938.16
FIN-24205,2023-04-22,CUST-292,Checking,Expense,Insurance,201591.05,IDR,Expense for Insurance at Semarang,Semarang,27687238.2
FIN-24206,2023-04-21,CUST-255,Investment,Expense,Education,195235.82,IDR,Expense for Education at Jakarta,Jakarta,36115760.27
FIN-24207,2023-01-07,CUST-135,Investment,Income,Freelance,759024.43,IDR,Income for Freelance at Makassar,Makassar,35236556.45
FIN-24208,2023-11-17,CUST-164,Investment,Transfer,External Transfer,971538.17,IDR,Transfer for External Transfer at Denpasar,Denpasar,50436619.6
FIN-24209,2023-09-12,CUST-117,Credit Card,Transfer,External Transfer,256140.11,IDR,Transfer for External Transfer at Jakarta,Jakarta,21368675.33
FIN-24210,2023-10-14,CUST-245,Checking,Income,Freelance,229761.52,IDR,Income for Freelance at Bandung,Bandung,10158201.72
FIN-24211,2023-01-27,CUST-221,Checking,Expense,Insurance,454799.23,IDR,Expense for Insurance at Surabaya,Surabaya,36984327.88
FIN-24212,2023-11-10,CUST-221,Checking,Expense,Dining Out,473603.67,IDR,Expense for Dining Out at Jakarta,Jakarta,36510724.21
FIN-24213,2023-03-23,CUST-275,Investment,Expense,Entertainment,610471.83,IDR,Expense for Entertainment at Semarang,Semarang,-16784528.39
FIN-24214,2023-03-18,CUST-205,Savings,Income,Salary,12081032.49,IDR,Income for Salary at Makassar,Makassar,40610318.42
FIN-24215,2023-09-02,CUST-121,Checking,Transfer,Internal Transfer,527222.21,IDR,Transfer for Internal Transfer at Bandung,Bandung,20977913.0
FIN-24216,2023-04-03,CUST-162,Credit Card,Expense,Rent,1959917.1,IDR,Expense for Rent at Denpasar,Denpasar,48642715.27
FIN-24217,2023-11-14,CUST-299,Investment,Transfer,Internal Transfer,465641.58,IDR,Transfer for Internal Transfer at Surabaya,Surabaya,-8516579.75
FIN-24218,2023-03-27,CUST-150,Savings,Expense,Shopping,530517.07,IDR,Expense for Shopping at Jakarta,Jakarta,16250585.28
FIN-24219,2023-11-06,CUST-172,Savings,Expense,Rent,2092550.04,IDR,Expense for Rent at Surabaya,Surabaya,36316550.08
FIN-24220,2023-01-13,CUST-112,Investment,Expense,Shopping,428964.94,IDR,Expense for Shopping at Denpasar,Denpasar,-1526379.22
FIN-24221,2023-09-06,CUST-183,Credit Card,Expense,Entertainment,14249971.14,IDR,Expense for Entertainment at Denpasar,Denpasar,19458535.9
FIN-24222,2023-02-19,CUST-177,Credit Card,Income,Gift,830556.6,IDR,Income for Gift at Medan,Medan,51094166.83
FIN-24223,2023-07-31,CUST-259,Credit Card,Expense,Utilities,450859.9,IDR,Expense for Utilities at Jakarta,Jakarta,10872498.15
FIN-24224,2023-10-04,CUST-131,Credit Card,Expense,Utilities,48966.51,IDR,Expense for Utilities at Makassar,Makassar,25445957.35
FIN-24225,2023-10-11,CUST-169,Credit Card,Transfer,External Transfer,907598.29,IDR,Transfer for External Transfer at Medan,Medan,7961912.7
FIN-24226,2023-05-14,CUST-269,Checking,Transfer,Internal Transfer,859730.95,IDR,Transfer for Internal Transfer at Denpasar,Denpasar,19891501.47
FIN-24227,2023-07-13,CUST-214,Credit Card,Transfer,External Transfer,560353.64,IDR,Transfer for External Transfer at Makassar,Makassar,60438459.54
FIN-24228,2023-08-03,CUST-244,Credit Card,Expense,Insurance,278025.75,IDR,Expense for Insurance at Jakarta,Jakarta,29345295.63
FIN-24229,2023-07-22,CUST-265,Investment,Expense,Utilities,978553.72,IDR,Expense for Utilities at Medan,Medan,44042154.83
FIN-24230,2023-11-16,CUST-160,Investment,Expense,Entertainment,224460.07,IDR,Expense for Entertainment at Surabaya,Surabaya,49406194.02
FIN-24231,2023-05-23,CUST-247,Checking,Expense,Groceries,244022.05,IDR,Expense for Groceries at Semarang,Semarang,43807173.28
FIN-24232,2023-09-25,CUST-137,Credit Card,Transfer,External Transfer,551116.01,IDR,Transfer for External Transfer,,21636736.24
FIN-24233,2023-01-21,CUST-223,Checking,Expense,Groceries,410810.33,IDR,Expense for Groceries at Denpasar,Denpasar,35998713.85
FIN-24234,2023-10-24,CUST-145,Investment,Expense,Education,148166.15,IDR,Expense for Education at Denpasar,Denpasar,8954903.96
FIN-24235,2023-04-23,CUST-271,Checking,Expense,Transportation,483754.98,IDR,Expense for Transportation at Bandung,Bandung,30845792.26
FIN-24236,2023-07-19,CUST-223,Checking,Transfer,Internal Transfer,12811629.28,IDR,Transfer for Internal Transfer at Bandung,Bandung,23187084.57
FIN-24237,2023-08-23,CUST-268,Credit Card,Expense,Groceries,215334.58,IDR,Expense for Groceries at Bandung,Bandung,13786889.66
FIN-24238,2023-07-18,CUST-197,Savings,Income,Gift,786635.62,IDR,Income for Gift at Bandung,Bandung,51053417.84
FIN-24239,2023-09-09,CUST-237,Checking,Expense,Education,55715.96,IDR,Expense for Education at Bandung,Bandung,35088500.92
FIN-24240,2023-02-07,CUST-162,Investment,Expense,Transportation,106254.44,IDR,Expense for Transportation at Semarang,Semarang,48536460.83
FIN-24241,2023-05-17,CUST-257,Investment,Expense,Insurance,818203.41,IDR,Expense for Insurance at Jakarta,Jakarta,49973260.79
FIN-24242,2023-08-07,CUST-111,Savings,Expense,Healthcare,108320.03,IDR,Expense for Healthcare at Denpasar,Denpasar,17563087.49
FIN-24243,2023-08-16,CUST-108,Savings,Expense,Education,88551.42,IDR,Expense for Education at Bandung,Bandung,16248223.81
FIN-24244,2023-05-26,CUST-150,Investment,Expense,Groceries,347142.89,IDR,Expense for Groceries at Medan,Medan,15903442.39
FIN-24245,2023-05-03,CUST-228,Investment,Expense,Groceries,457945.4,IDR,Expense for Groceries at Denpasar,Denpasar,76551936.47
FIN-24246,2023-06-04,CUST-101,Credit Card,Expense,Entertainment,835006.65,IDR,Expense for Entertainment at Surabaya,Surabaya,-7810737.64
FIN-24247,2023-05-29,CUST-294,Investment,Expense,Dining Out,126652.97,IDR,Expense for Dining Out at Makassar,Makassar,24867003.22
FIN-24248,2023-02-02,CUST-164,Savings,Expense,Education,508082.07,IDR,Expense for Education at Makassar,Makassar,49928537.53
FIN-24249,2023-05-13,CUST-275,Checking,Income,Bonus,144989.44,IDR,Income for Bonus at Semarang,Semarang,-16639538.95
FIN-24250,2023-09-26,CUST-140,Savings,Expense,Rent,1550044.81,IDR,Expense for Rent at Denpasar,Denpasar,19237740.01
FIN-24251,2023-03-12,CUST-269,Savings,Expense,Dining Out,476633.87,IDR,Expense for Dining Out at Medan,Medan,19414867.6
FIN-24252,2023-08-21,CUST-223,Savings,Expense,Dining Out,99708.34,IDR,Expense for Dining Out at Medan,Medan,23087376.22
FIN-24253,2023-07-19,CUST-101,Credit Card,Expense,Shopping,593205.54,IDR,Expense for Shopping at Jakarta,Jakarta,-8403943.18
FIN-24254,2023-07-25,CUST-275,Credit Card,Expense,Healthcare,496634.67,IDR,Expense for Healthcare at Medan,Medan,-17136173.62
